Date,Open,High,Low,Close,Adj Close,Volume
2012-03-09,124.300003,128.300003,124.300003,126.724998,108.637878,6700976
2012-03-12,126.750000,128.000000,125.050003,126.737503,108.648575,5146680
2012-03-13,127.000000,127.474998,124.050003,126.275002,108.252113,4438628
2012-03-14,127.500000,129.800003,125.537498,126.199997,108.187836,3655696
2012-03-15,125.599998,126.437500,123.337502,124.050003,106.344681,2046256
2012-03-16,124.750000,126.500000,122.650002,124.287498,106.548279,2789108
2012-03-19,123.512497,125.612503,122.000000,124.737503,106.934044,11628208
2012-03-20,124.750000,125.237503,121.425003,123.000000,105.444534,2010852
2012-03-21,122.375000,124.250000,121.987503,122.962502,105.412376,2622888
2012-03-22,123.000000,123.962502,117.375000,119.250000,102.229767,5161080
2012-03-23,120.199997,122.224998,118.875000,121.237503,103.933609,10785640
2012-03-26,121.974998,126.125000,117.875000,119.337502,102.304764,11350256
2012-03-27,120.000000,121.224998,117.037498,117.699997,100.901009,3814424
2012-03-28,117.762497,119.449997,116.412498,117.650002,100.858109,2521068
2012-03-29,116.250000,121.099998,110.150002,118.037498,101.190315,4696456
2012-03-30,118.050003,121.612503,118.050003,120.812500,103.569244,2436200
2012-04-02,120.974998,126.199997,119.375000,125.312500,107.426979,3030536
2012-04-03,126.500000,126.587502,124.474998,126.349998,108.316406,1730140
2012-04-04,126.000000,128.100006,125.000000,127.262497,109.098648,2006100
2012-04-09,126.750000,127.862503,123.762497,124.574997,106.794746,2460700
2012-04-10,124.162498,125.512497,121.849998,122.750000,105.230225,1837152
2012-04-11,122.250000,123.599998,121.037498,122.500000,105.015907,3409644
2012-04-12,122.824997,125.862503,122.587502,123.599998,105.958908,4141292
2012-04-13,119.949997,122.500000,118.750000,119.737503,102.647697,5581508
2012-04-16,118.500000,122.025002,117.750000,121.199997,103.901451,3347708
2012-04-17,121.987503,124.425003,119.824997,120.212502,103.054909,5020204
2012-04-18,125.500000,127.837502,123.112503,123.574997,105.937469,21929216
2012-04-19,124.150002,126.187500,123.574997,125.862503,107.898483,4754624
2012-04-20,124.837502,127.150002,124.512497,126.337502,108.305679,3921352
2012-04-23,126.750000,126.762497,123.275002,123.887497,106.627350,2286284
2012-04-24,124.699997,129.875000,124.562500,127.550003,109.779602,7551668
2012-04-25,127.449997,128.274994,126.012497,127.250000,109.521385,4147640
2012-04-26,126.949997,127.500000,124.062500,125.237503,107.789261,5816988
2012-04-27,125.500000,128.375000,125.250000,127.737503,109.940987,4363632
2012-04-30,127.275002,128.625000,126.500000,128.012497,110.177643,2886084
2012-05-02,128.250000,131.112503,128.000000,129.612503,111.554741,3586380
2012-05-03,128.574997,130.162506,127.887497,128.812500,110.866188,3006780
2012-05-04,128.812500,130.500000,127.125000,128.300003,110.425102,4723676
2012-05-07,124.750000,127.900002,124.750000,125.474998,107.993706,1665664
2012-05-08,124.250000,125.275002,118.500000,119.675003,103.001770,4185456
2012-05-09,118.775002,122.199997,118.750000,121.650002,104.701614,3117456
2012-05-10,122.500000,124.412498,120.650002,122.824997,105.712875,4664208
2012-05-11,121.525002,122.724998,121.000000,122.137497,105.121178,4320540
2012-05-14,121.250000,122.425003,118.262497,121.262497,104.368073,2461360
2012-05-15,120.000000,122.862503,118.762497,122.237503,105.207245,1892964
2012-05-16,120.974998,121.750000,119.500000,121.474998,104.550980,1844248
2012-05-17,122.000000,122.449997,119.087502,121.312500,104.411118,3467600
2012-05-18,120.212502,121.887497,118.800003,120.849998,104.013046,2465052
2012-05-21,121.250000,121.487503,119.250000,119.862503,103.163155,3098148
2012-05-22,120.525002,123.500000,119.787498,121.912498,104.927528,1341912
2012-05-23,122.750000,123.237503,120.537498,121.187500,104.303513,1492984
2012-05-24,122.362503,122.362503,119.875000,121.425003,104.507950,960808
2012-05-25,122.175003,122.250000,120.625000,121.775002,104.809174,1782796
2012-05-28,121.574997,123.425003,120.900002,122.887497,105.766693,1254444
2012-05-29,123.949997,126.974998,123.512497,126.337502,108.736046,4832832
2012-05-30,126.012497,127.974998,126.012497,127.300003,109.564438,3254580
2012-05-31,126.275002,126.987503,123.787498,126.012497,108.456299,5094492
2012-06-01,126.250000,126.862503,120.125000,121.775002,104.809174,3612636
2012-06-04,121.224998,123.862503,119.324997,123.462502,106.261559,2007540
2012-06-05,123.474998,124.500000,122.474998,123.837502,106.584320,3037768
2012-06-06,124.012497,126.625000,124.012497,125.525002,108.036697,3822576
2012-06-07,126.250000,126.887497,123.300003,124.762497,107.380455,2928540
2012-06-08,125.000000,125.162498,122.787498,123.900002,106.638130,1725020
2012-06-11,124.849998,124.849998,119.349998,120.625000,103.819366,9440728
2012-06-12,119.500000,121.550003,118.012497,121.187500,104.303513,4812836
2012-06-13,121.612503,123.550003,121.250000,122.699997,105.605316,2805520
2012-06-14,122.500000,123.662498,119.112503,119.687500,103.012512,1938148
2012-06-15,120.000000,122.000000,119.812500,121.487503,104.561752,2513820
2012-06-18,121.712502,122.474998,114.762497,117.474998,101.108269,9566876
2012-06-19,117.525002,119.087502,116.250000,117.987503,101.549370,9035916
2012-06-20,117.775002,122.425003,117.775002,121.687500,104.733856,5473216
2012-06-21,120.750000,122.250000,119.500000,120.462502,103.679512,3844684
2012-06-22,119.525002,120.812500,117.887497,118.162498,101.699982,4842672
2012-06-25,118.287498,118.750000,115.275002,116.212502,100.021660,5371344
2012-06-26,116.012497,116.425003,113.312500,115.224998,99.171738,8198500
2012-06-27,116.175003,117.862503,115.050003,117.437500,101.075989,7825664
2012-06-28,117.587502,117.612503,113.762497,114.762497,98.773659,8155704
2012-06-29,116.250000,119.474998,115.375000,119.112503,102.517624,6162824
2012-07-02,119.500000,121.474998,119.112503,121.112503,104.238991,3038188
2012-07-03,122.250000,122.375000,120.625000,121.137497,104.260506,3066012
2012-07-04,120.375000,121.650002,118.875000,120.862503,104.023819,2358420
2012-07-05,120.750000,123.250000,120.449997,123.112503,105.960335,2854932
2012-07-06,122.849998,123.250000,120.612503,122.612503,105.529999,2799232
2012-07-09,121.324997,122.675003,120.574997,121.724998,104.766167,2444808
2012-07-10,122.449997,124.800003,121.000000,124.587502,107.229843,3358784
2012-07-11,125.000000,125.000000,122.887497,123.199997,106.035614,3867312
2012-07-12,120.000000,121.250000,119.375000,120.300003,103.539680,4750868
2012-07-13,121.724998,122.250000,120.637497,120.900002,104.056091,3072376
2012-07-16,121.250000,122.000000,119.275002,120.337502,103.571960,2494724
2012-07-17,120.724998,121.099998,118.187500,119.687500,103.012512,2051012
2012-07-18,119.562500,120.812500,117.862503,119.062500,102.474594,4858332
2012-07-19,120.500000,121.362503,119.537498,119.875000,103.173912,2144868
2012-07-20,119.625000,120.987503,118.087502,119.949997,103.238434,2720100
2012-07-23,118.525002,119.662498,118.525002,119.449997,102.808113,1954268
2012-07-24,119.500000,120.587502,118.000000,120.199997,103.453621,1891348
2012-07-25,126.275002,129.600006,126.275002,128.387497,110.500420,29765676
2012-07-26,128.262497,128.975006,126.375000,127.937500,110.113129,12816148
2012-07-27,128.250000,130.000000,128.250000,129.425003,111.393387,8025584
2012-07-30,129.487503,130.187500,128.512497,129.199997,111.199738,3476524
2012-07-31,129.975006,130.074997,128.625000,129.637497,111.576248,4073420
2012-08-01,129.675003,130.725006,129.637497,130.462494,112.286316,2534068
2012-08-02,130.112503,131.274994,129.500000,131.225006,112.942574,3415360
2012-08-03,129.375000,130.875000,129.274994,130.600006,112.404655,1832752
2012-08-06,131.250000,131.250000,129.625000,130.800003,112.576805,1710472
2012-08-07,131.199997,134.600006,131.000000,132.625000,114.147545,9698000
2012-08-08,132.500000,134.625000,132.500000,134.337494,115.621460,4143600
2012-08-09,134.250000,134.850006,133.262497,134.175003,115.481598,2684704
2012-08-10,133.087494,134.975006,133.087494,134.199997,115.503120,2816332
2012-08-13,133.512497,135.962494,133.512497,135.725006,116.815643,2651068
2012-08-14,133.375000,138.000000,133.375000,137.637497,118.461716,3938596
2012-08-16,137.500000,139.737503,137.062500,139.512497,120.075470,3403952
2012-08-17,139.512497,139.987503,138.774994,139.337494,119.924835,3252888
2012-08-21,138.774994,139.750000,137.875000,139.437500,120.010902,4398716
2012-08-22,138.250000,139.024994,137.500000,138.274994,119.010368,2612512
2012-08-23,137.975006,140.500000,137.850006,139.837494,120.355164,4449184
2012-08-24,139.725006,139.725006,138.625000,139.350006,119.935600,1261504
2012-08-27,138.812500,140.000000,138.662506,139.637497,120.183075,1281996
2012-08-28,140.000000,140.437500,138.812500,139.375000,119.957130,2023568
2012-08-29,139.737503,139.975006,136.574997,136.887497,117.816162,2358248
2012-08-30,136.000000,138.612503,135.062500,136.637497,117.601044,10861308
2012-08-31,135.699997,137.112503,135.149994,136.100006,117.138397,3093860
2012-09-03,135.399994,139.225006,134.750000,138.887497,119.537529,2429712
2012-09-04,137.762497,141.899994,137.187500,140.375000,120.817802,3384972
2012-09-05,140.250000,141.662506,138.524994,140.512497,120.936142,3589564
2012-09-06,139.512497,142.987503,139.512497,142.137497,122.334770,5814716
2012-09-07,143.000000,145.187500,142.975006,144.250000,124.152924,8574480
2012-09-08,null,null,null,null,null,null
2012-09-10,144.250000,144.250000,142.274994,143.425003,123.442879,3096752
2012-09-11,143.475006,144.375000,142.587494,144.237503,124.142189,2692404
2012-09-12,144.024994,146.162506,143.925003,145.562500,125.282608,4396860
2012-09-13,144.824997,147.912506,144.824997,146.949997,126.476830,6785748
2012-09-14,147.500000,148.949997,144.750000,145.712494,125.411674,5841380
2012-09-17,146.250000,146.625000,140.899994,141.912506,122.141083,5143392
2012-09-18,142.024994,144.100006,140.725006,143.412506,123.432152,3237596
2012-09-20,143.000000,147.925003,141.250000,142.024994,122.237907,6275572
2012-09-21,143.100006,143.925003,141.399994,142.462494,122.614471,3917652
2012-09-24,143.375000,143.375000,136.875000,139.675003,120.215286,7298332
2012-09-25,140.600006,143.149994,137.250000,141.324997,121.635445,3540044
2012-09-26,140.750000,142.500000,139.512497,142.212494,122.399292,2909388
2012-09-27,141.287506,147.225006,141.287506,145.862503,125.540749,17329580
2012-09-28,146.862503,146.862503,143.137497,144.362503,124.249794,3269144
2012-10-01,143.500000,145.787506,143.024994,145.287506,125.045906,10459796
2012-10-03,146.100006,148.225006,146.062500,147.837494,127.240616,19337484
2012-10-04,148.000000,149.399994,146.087494,147.262497,126.745712,12359556
2012-10-05,147.500000,148.000000,133.574997,143.387497,123.410606,6983728
2012-10-08,144.500000,144.762497,139.187500,139.687500,120.226074,1548440
2012-10-09,140.037506,141.350006,139.187500,140.187500,120.656410,3679576
2012-10-10,140.449997,143.687500,140.250000,141.324997,121.635445,4351692
2012-10-11,142.237503,145.100006,140.875000,144.212494,124.120636,2735004
2012-10-12,142.750000,146.649994,141.774994,145.412506,125.153526,6166264
2012-10-15,146.087494,147.375000,145.000000,145.925003,125.594597,2731356
2012-10-16,146.250000,147.725006,144.712494,146.125000,125.766693,3000956
2012-10-17,149.750000,151.725006,144.387497,145.137497,124.916801,16696820
2012-10-18,145.500000,151.000000,145.425003,150.250000,129.317047,10292964
2012-10-19,149.500000,152.087494,147.312500,151.337494,131.125702,7644600
2012-10-22,151.250000,153.362503,149.987503,152.787506,132.382065,4317840
2012-10-23,153.250000,153.250000,150.687500,152.175003,131.851379,2231456
2012-10-25,152.725006,154.887497,151.250000,152.312500,131.970505,4855128
2012-10-29,151.500000,153.500000,151.500000,152.500000,132.132950,2121740
2012-10-30,152.487503,154.000000,150.600006,151.600006,131.353149,2750208
2012-10-31,151.512497,152.975006,150.750000,152.000000,131.699722,2039356
2012-11-01,153.000000,153.362503,151.312500,152.024994,131.721375,2205924
2012-11-02,152.750000,155.225006,152.750000,153.550003,133.042694,3303096
2012-11-05,153.574997,154.199997,152.800003,153.462494,132.966919,1584520
2012-11-06,153.262497,154.212494,151.675003,152.100006,131.786392,2746680
2012-11-07,151.762497,155.112503,151.762497,154.037506,133.465134,1995328
2012-11-08,153.024994,154.975006,153.000000,154.625000,133.974136,1321904
2012-11-09,154.000000,154.475006,152.824997,153.675003,133.151031,871504
2012-11-11,null,null,null,null,null,null
2012-11-12,153.687500,155.712494,152.812500,155.000000,134.299088,1743544
2012-11-15,153.500000,158.112503,153.012497,155.162506,134.439896,9559376
2012-11-16,156.000000,156.000000,151.262497,151.937500,131.645599,3965184
2012-11-19,152.250000,154.524994,150.500000,153.962494,133.400162,2888672
2012-11-20,153.962494,154.975006,151.537506,153.412506,132.923615,2682316
2012-11-21,154.625000,154.750000,152.037506,154.375000,133.757553,4760092
2012-11-22,153.949997,157.250000,153.949997,156.824997,135.880325,3519308
2012-11-23,157.500000,159.937500,157.225006,159.112503,137.862335,6985368
2012-11-26,159.962494,161.524994,158.787506,159.987503,138.620483,5736628
2012-11-27,160.300003,161.699997,159.762497,160.725006,139.259460,4319516
2012-11-29,160.375000,162.500000,158.949997,159.699997,138.371384,7209576
2012-11-30,160.000000,165.237503,157.887497,164.125000,142.205368,41511124
2012-12-03,163.725006,164.000000,161.637497,161.962494,140.331680,3987088
2012-12-04,162.074997,162.500000,159.937500,162.050003,140.407532,3278872
2012-12-05,162.550003,163.000000,158.750000,159.750000,138.414719,3775256
2012-12-06,160.000000,160.500000,154.050003,156.362503,135.479584,3547056
2012-12-07,156.250000,156.987503,152.750000,153.512497,133.010223,5140800
2012-12-10,152.750000,156.250000,152.750000,155.337494,134.591476,2307172
2012-12-11,154.537506,156.687500,152.012497,153.587494,133.075195,3263172
2012-12-12,153.800003,157.500000,153.262497,154.074997,133.497620,5707108
2012-12-13,155.500000,156.675003,154.387497,155.287506,134.548248,3549052
2012-12-14,155.500000,158.487503,155.500000,157.725006,136.660080,3260060
2012-12-17,156.875000,159.175003,156.875000,158.237503,137.104202,4187352
2012-12-18,158.562500,159.375000,155.962494,158.187500,137.060883,2110896
2012-12-19,158.762497,160.750000,158.225006,160.362503,138.945374,4167592
2012-12-20,161.175003,161.862503,158.899994,159.875000,138.523026,1721692
2012-12-21,159.625000,159.625000,156.562500,157.487503,136.454361,1795100
2012-12-24,158.125000,160.375000,156.837494,159.112503,137.862335,1200440
2012-12-26,159.250000,160.475006,158.250000,158.612503,137.429092,1297916
2012-12-27,159.375000,159.375000,155.287506,156.324997,135.447098,3306052
2012-12-28,156.750000,158.699997,155.500000,156.574997,135.663712,1438688
2012-12-31,156.475006,157.225006,154.000000,154.675003,134.017456,2061996
2013-01-01,156.225006,156.975006,154.962494,155.537506,134.764786,1223180
2013-01-02,156.500000,156.712494,155.212494,156.312500,135.436279,2322316
2013-01-03,157.500000,158.000000,156.012497,156.487503,135.587906,4041084
2013-01-04,157.062500,159.100006,156.750000,158.512497,137.342422,4405880
2013-01-07,159.750000,159.750000,156.524994,156.975006,136.010300,1205952
2013-01-08,156.737503,158.887497,156.175003,158.675003,137.483276,2580932
2013-01-09,158.500000,160.712494,158.162506,158.962494,137.732315,2559260
2013-01-10,159.625000,162.925003,159.274994,160.399994,138.977859,3364128
2013-01-11,163.500000,164.362503,160.774994,161.212494,139.681854,6828592
2013-01-14,162.500000,169.000000,162.100006,168.199997,145.736115,12102412
2013-01-15,169.250000,170.300003,165.562500,166.024994,143.851608,4186764
2013-01-16,166.625000,170.237503,164.600006,168.449997,145.952805,10660852
2013-01-17,175.500000,180.324997,172.399994,176.000000,152.494461,29586880
2013-01-18,175.250000,179.187500,175.125000,176.412506,152.851883,8911400
2013-01-21,175.037506,179.512497,174.375000,178.800003,155.360809,4523228
2013-01-22,179.000000,179.000000,173.662506,174.412506,151.548477,2742436
2013-01-23,175.000000,175.987503,166.062500,169.100006,146.932434,11598412
2013-01-24,169.225006,170.750000,165.875000,166.587494,144.749252,4735396
2013-01-25,167.925003,171.125000,166.062500,170.262497,147.942520,5296860
2013-01-28,169.750000,176.000000,169.750000,174.149994,151.320374,7459896
2013-01-29,174.125000,175.725006,171.925003,172.975006,150.299423,5634676
2013-01-30,173.699997,174.975006,171.312500,172.250000,149.669464,4817056
2013-01-31,172.425003,175.675003,170.024994,172.000000,149.452225,9893804
2013-02-01,172.487503,174.225006,170.537506,171.987503,149.441345,2876756
2013-02-04,171.987503,173.125000,170.000000,170.550003,148.192322,2509300
2013-02-05,169.062500,170.375000,167.125000,167.774994,145.781097,3933688
2013-02-06,169.175003,169.324997,167.324997,167.512497,145.553024,11367776
2013-02-07,167.112503,167.975006,166.399994,167.187500,145.270569,4135276
2013-02-08,167.500000,169.062500,166.574997,167.550003,145.585632,6208728
2013-02-11,168.500000,168.500000,163.000000,164.875000,143.261215,17760612
2013-02-12,165.000000,170.087494,163.487503,169.625000,147.388565,4948684
2013-02-13,170.500000,178.574997,170.487503,177.337494,154.090012,11434616
2013-02-14,177.500000,179.750000,175.362503,177.062500,153.851105,9397740
2013-02-15,176.625000,177.000000,173.137497,174.250000,151.407257,5011932
2013-02-18,174.375000,175.862503,172.062500,172.800003,150.147400,3825096
2013-02-19,173.000000,177.175003,172.312500,176.375000,153.253723,2620520
2013-02-20,175.500000,181.675003,174.925003,180.712494,157.022614,15294124
2013-02-21,179.324997,183.112503,179.312500,180.050003,156.446915,8070544
2013-02-22,179.387497,182.000000,178.750000,180.062500,156.457779,4848304
2013-02-25,180.375000,183.737503,179.287506,183.387497,159.346985,3427332
2013-02-26,183.750000,184.149994,181.137497,181.675003,157.858887,4070164
2013-02-27,182.000000,182.750000,177.824997,179.949997,156.360001,2711884
2013-02-28,180.312500,182.800003,179.975006,180.850006,157.142075,5751912
2013-03-01,180.524994,182.387497,179.050003,180.612503,156.935699,4185324
2013-03-04,179.087494,182.250000,177.899994,178.862503,155.415115,3710256
2013-03-05,178.762497,187.199997,178.762497,186.412506,161.975388,7964048
2013-03-06,187.000000,189.487503,186.649994,189.074997,164.288864,4185976
2013-03-07,188.887497,193.487503,188.887497,192.850006,167.569016,7889252
2013-03-08,193.262497,195.737503,191.899994,193.287506,167.949112,12723888
2013-03-11,192.762497,196.475006,192.762497,195.725006,170.067093,10133052
2013-03-12,195.100006,195.375000,191.675003,193.362503,168.014282,4722176
2013-03-13,192.500000,195.899994,192.337494,194.649994,169.132996,6109100
2013-03-14,195.000000,199.024994,193.287506,197.887497,171.946121,5563356
2013-03-15,198.250000,200.850006,197.574997,197.987503,172.033005,5285708
2013-03-18,196.800003,201.375000,196.512497,200.512497,174.226913,5934792
2013-03-19,200.162506,200.475006,195.087494,195.387497,169.773819,6497364
2013-03-20,195.274994,196.074997,192.274994,193.550003,168.177231,10002516
2013-03-21,193.625000,196.024994,192.750000,193.274994,167.938263,4612020
2013-03-22,192.074997,193.975006,190.787506,191.987503,166.819595,4516588
2013-03-25,192.750000,193.137497,190.000000,191.774994,166.634872,5216056
2013-03-26,192.412506,194.725006,192.024994,193.850006,168.437912,3586592
2013-03-28,197.625000,201.250000,195.000000,198.750000,172.695541,24468836
2013-04-01,198.762497,200.000000,195.562500,197.125000,171.283585,1620592
2013-04-02,198.187500,199.699997,196.850006,198.962494,172.880188,2992776
2013-04-03,200.250000,201.812500,194.149994,195.137497,169.556610,4182904
2013-04-04,193.725006,194.149994,184.824997,186.375000,161.942795,6570244
2013-04-05,185.562500,191.199997,185.562500,189.237503,164.430023,5343432
2013-04-08,189.237503,191.750000,185.274994,186.337494,161.910202,3010860
2013-04-09,187.812500,188.699997,184.649994,185.125000,160.856659,4507564
2013-04-10,185.500000,192.937500,184.125000,191.250000,166.178680,3796480
2013-04-11,192.449997,198.425003,191.750000,197.675003,171.761444,5224088
2013-04-12,189.750000,195.324997,189.687500,194.024994,168.589951,9597216
2013-04-15,193.750000,196.000000,190.812500,191.237503,166.167862,9824632
2013-04-16,189.975006,192.612503,189.425003,190.699997,165.700851,7339540
2013-04-17,201.300003,202.500000,186.262497,187.824997,163.202713,28222348
2013-04-18,189.199997,192.000000,182.662506,184.062500,159.933441,9565588
2013-04-22,185.000000,186.000000,179.062500,180.287506,157.080002,11641000
2013-04-23,181.199997,184.437500,180.399994,183.037506,159.476044,8919768
2013-04-25,183.750000,183.750000,178.587494,179.762497,156.622604,7982256
2013-04-26,179.324997,179.324997,169.412506,171.062500,149.042496,14659260
2013-04-29,170.762497,175.712494,168.237503,175.199997,152.647430,7340976
2013-04-30,174.812500,181.100006,174.812500,180.350006,157.134506,7386976
2013-05-02,180.362503,187.800003,180.350006,183.937500,160.260162,13483624
2013-05-03,185.250000,189.175003,185.000000,187.612503,163.462112,9582080
2013-05-06,188.250000,192.250000,187.000000,187.500000,163.364090,6847016
2013-05-07,188.750000,190.000000,185.850006,188.375000,164.126465,7104564
2013-05-08,188.750000,189.850006,187.312500,187.725006,163.560135,4516352
2013-05-09,188.625000,195.899994,188.250000,192.537506,167.753128,8729028
2013-05-10,193.375000,195.225006,192.750000,193.725006,168.787766,5857196
2013-05-13,194.125000,194.175003,188.462494,189.600006,165.193771,3741036
2013-05-14,190.500000,191.125000,184.024994,186.274994,162.296738,5783876
2013-05-15,186.512497,188.750000,184.750000,186.387497,162.394760,6634336
2013-05-16,186.949997,187.287506,183.750000,184.725006,160.946304,3496504
2013-05-17,184.850006,187.350006,179.162506,179.987503,156.818649,6403588
2013-05-20,180.524994,183.725006,180.062500,181.949997,158.528503,3265484
2013-05-21,183.000000,185.862503,182.574997,184.162506,160.456223,4222380
2013-05-22,184.750000,188.250000,184.500000,185.912506,161.980957,4347576
2013-05-23,187.000000,187.737503,182.750000,184.212494,160.499771,4821008
2013-05-24,184.574997,186.987503,182.750000,184.387497,160.652237,2910452
2013-05-27,184.062500,187.350006,183.037506,185.425003,161.556183,2576904
2013-05-28,186.437500,186.750000,184.050003,186.212494,162.242340,2901148
2013-05-29,186.875000,189.949997,186.162506,186.875000,162.819534,4270132
2013-05-30,186.487503,187.824997,183.824997,185.500000,161.621506,4277368
2013-05-31,186.500000,187.850006,185.012497,186.212494,162.242340,5051248
2013-06-03,187.925003,187.925003,183.774994,185.537506,161.654205,2848988
2013-06-04,186.500000,186.500000,182.875000,183.899994,160.227539,1948328
2013-06-05,184.712494,184.712494,180.300003,181.699997,158.310699,1839204
2013-06-06,180.750000,187.375000,180.250000,186.912506,162.852219,3382144
2013-06-07,185.250000,188.475006,185.250000,186.050003,162.100739,3713360
2013-06-10,187.250000,189.112503,186.312500,188.362503,164.115555,7422292
2013-06-11,189.050003,193.175003,187.500000,188.925003,164.605667,6363000
2013-06-12,188.475006,192.425003,188.125000,190.912506,166.337357,4490080
2013-06-13,191.225006,191.687500,188.187500,189.387497,165.008575,6391744
2013-06-14,191.199997,191.612503,187.262497,190.925003,166.348221,3832808
2013-06-17,190.500000,194.725006,189.137497,194.074997,169.092712,4248740
2013-06-18,194.175003,195.399994,192.862503,194.949997,169.855087,3965100
2013-06-19,195.000000,195.687500,194.024994,194.937500,169.844177,4030392
2013-06-20,194.250000,194.250000,189.625000,189.962494,165.509583,3152420
2013-06-21,190.000000,191.600006,187.500000,189.687500,165.269974,2996392
2013-06-24,190.250000,191.824997,188.587494,190.187500,165.705627,3464660
2013-06-25,189.500000,191.750000,186.250000,187.762497,163.592819,3422596
2013-06-26,188.250000,193.000000,186.250000,191.762497,167.077881,3512944
2013-06-27,193.737503,200.000000,193.149994,198.850006,173.253082,7696940
2013-06-28,200.000000,200.000000,192.475006,194.000000,169.027374,6568320
2013-07-01,194.975006,194.975006,188.949997,189.600006,165.193771,2742568
2013-07-02,190.500000,193.175003,190.000000,191.524994,166.870956,2463896
2013-07-03,190.512497,194.000000,189.162506,191.925003,167.219498,3266880
2013-07-04,191.512497,200.500000,191.512497,199.937500,174.200592,6883720
2013-07-05,200.274994,201.750000,198.050003,198.912506,173.307541,2890504
2013-07-08,200.675003,205.399994,199.762497,204.699997,178.350037,4591276
2013-07-09,204.125000,207.037506,203.750000,205.687500,179.210373,3513816
2013-07-10,205.687500,211.000000,205.500000,209.899994,182.880646,4127192
2013-07-11,210.500000,212.250000,208.100006,210.162506,183.109314,3493012
2013-07-12,212.500000,216.312500,211.837494,215.649994,187.890503,4853628
2013-07-15,215.125000,220.737503,215.125000,218.812500,190.645905,3786484
2013-07-16,216.000000,221.225006,215.625000,219.250000,191.027069,3098124
2013-07-17,218.350006,222.175003,218.324997,218.812500,190.645905,3321512
2013-07-18,219.725006,219.725006,213.875000,214.712494,187.073639,4242288
2013-07-19,216.699997,226.725006,216.699997,223.062500,194.348831,9537080
2013-07-22,223.750000,224.875000,219.212494,222.562500,193.913147,3851664
2013-07-23,222.812500,226.462494,222.812500,225.112503,196.134933,4931300
2013-07-24,223.649994,226.987503,222.512497,225.024994,196.058670,3090068
2013-07-25,225.000000,228.225006,223.250000,225.600006,196.559662,4243444
2013-07-26,227.399994,229.725006,225.449997,225.949997,196.864655,5295436
2013-07-29,226.250000,226.925003,223.087494,224.199997,195.339920,3827536
2013-07-30,226.750000,228.737503,225.500000,226.412506,197.267624,6222296
2013-07-31,229.500000,237.475006,219.250000,234.387497,204.216003,16167372
2013-08-01,237.750000,237.875000,231.637497,232.675003,202.723953,6363796
2013-08-02,233.250000,237.362503,231.600006,233.987503,203.867477,5528720
2013-08-05,234.062500,240.250000,234.062500,237.412506,206.851639,4003976
2013-08-06,237.250000,240.000000,235.012497,236.112503,205.718979,3769488
2013-08-07,238.000000,239.000000,224.712494,226.649994,197.474457,5661036
2013-08-08,224.500000,227.587494,220.875000,226.475006,197.322037,5307584
2013-08-12,228.500000,234.000000,225.762497,233.337494,203.301178,4591444
2013-08-13,234.500000,237.925003,233.750000,235.149994,204.880371,3725304
2013-08-14,236.237503,236.725006,228.212494,230.050003,200.436874,5897512
2013-08-16,229.750000,235.237503,226.500000,230.250000,200.611069,8401384
2013-08-19,232.250000,234.362503,228.687500,232.862503,202.887314,5959248
2013-08-20,233.600006,233.600006,223.162506,224.787506,195.851776,5191016
2013-08-21,223.412506,228.449997,220.324997,221.475006,192.965622,5213524
2013-08-22,220.524994,226.662506,217.925003,225.587494,196.548782,4733996
2013-08-23,225.262497,238.250000,224.649994,236.587494,206.132797,7902228
2013-08-26,235.162506,241.625000,234.649994,236.137497,205.740723,5192304
2013-08-27,235.000000,240.237503,235.000000,236.925003,206.426895,3159176
2013-08-28,235.750000,246.225006,235.712494,245.037506,213.495087,6561592
2013-08-29,245.250000,256.537506,242.587494,254.412506,221.663269,9258668
2013-08-30,252.899994,261.225006,252.475006,260.112488,226.629547,6049048
2013-09-02,257.500000,262.500000,257.500000,259.587494,226.172165,3931360
2013-09-03,260.000000,261.700012,255.000000,255.962494,223.013748,4718252
2013-09-04,256.200012,262.712494,253.750000,259.825012,226.379105,6988140
2013-09-05,260.549988,261.174988,252.774994,254.975006,222.153366,5768332
2013-09-06,254.000000,260.337494,250.774994,254.237503,221.510788,5481388
2013-09-10,253.500000,268.237488,252.800003,265.662506,231.465164,8011760
2013-09-11,267.487488,270.312500,262.875000,266.637512,232.314590,4176852
2013-09-12,268.875000,270.462494,263.774994,268.587494,234.013611,5773264
2013-09-13,268.587494,270.024994,259.587494,261.437500,227.784012,6290308
2013-09-16,263.212494,263.500000,246.062500,249.100006,217.034637,10046268
2013-09-17,250.312500,259.950012,250.250000,259.287506,225.910751,3625604
2013-09-18,262.500000,262.500000,254.587494,257.200012,224.092010,3725976
2013-09-19,257.250000,259.462494,249.024994,256.000000,223.046432,5247480
2013-09-20,259.950012,266.899994,257.399994,265.450012,231.279953,4133648
2013-09-23,264.125000,274.812500,264.125000,272.750000,237.640274,5997308
2013-09-24,271.149994,275.987488,267.137512,268.149994,233.632462,5725484
2013-09-25,268.762512,270.237488,263.399994,265.750000,231.541321,5015716
2013-09-26,266.387512,267.350006,261.049988,263.062500,229.199829,6380440
2013-09-27,262.350006,271.000000,261.250000,268.187500,233.665131,4014632
2013-09-30,268.975006,276.000000,268.000000,271.799988,236.812592,5254356
2013-10-01,271.375000,272.500000,265.962494,267.774994,233.305664,2051744
